Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,598263.85
Extraction Timestamp,20250727_180237
Monthly Income,"12,000.00"
Total Investment Amount,"416,080.69"
Total Investment Final Value,"814,348.53"
Total Investment Profit After Tax,"202,151.89"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"10,279.83"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"1,031,920.04"
Weighted Calculation Converged,Yes
