Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,430863.84
Extraction Timestamp,20250727_232026
Monthly Income,"12,000.00"
Total Investment Amount,"216,898.22"
Total Investment Final Value,"322,807.00"
Total Investment Profit After Tax,"51,182.26"
Effective Annual Return After Tax,2.68%
Weighted Monthly Payment (30 years),"9,535.49"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"655,101.90"
Weighted Calculation Converged,Yes
