Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,144314.36
Extraction Timestamp,20250727_181247
Monthly Income,"12,000.00"
Total Investment Amount,"196,724.10"
Total Investment Final Value,"322,838.22"
Total Investment Profit After Tax,"61,021.00"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"8,217.18"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"387,275.72"
Weighted Calculation Converged,Yes
