Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,425303.63
Extraction Timestamp,20250727_232113
Monthly Income,"12,000.00"
Total Investment Amount,"34,901.12"
Total Investment Final Value,"41,109.49"
Total Investment Profit After Tax,"2,830.05"
Effective Annual Return After Tax,1.18%
Weighted Monthly Payment (30 years),"10,106.75"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"693,811.44"
Weighted Calculation Converged,Yes
