Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,289490.11
Extraction Timestamp,20250727_185810
Monthly Income,"12,000.00"
Total Investment Amount,"142,463.43"
Total Investment Final Value,"195,683.72"
Total Investment Profit After Tax,"25,214.29"
Effective Annual Return After Tax,2.52%
Weighted Monthly Payment (30 years),"8,795.50"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"441,536.83"
Weighted Calculation Converged,Yes
