Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,275998.67
Extraction Timestamp,20250727_183718
Monthly Income,"12,000.00"
Total Investment Amount,"513,284.44"
Total Investment Final Value,"795,941.30"
Total Investment Profit After Tax,"137,217.76"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"7,664.22"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"358,715.01"
Weighted Calculation Converged,Yes
