Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,673661.31
Extraction Timestamp,20250728_083614
Monthly Income,"12,000.00"
Total Investment Amount,"1,041,710.70"
Total Investment Final Value,"2,487,207.31"
Total Investment Profit After Tax,"762,687.08"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"9,402.84"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"1,126,289.40"
Weighted Calculation Converged,Yes
