Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,671136.05
Extraction Timestamp,20250727_190624
Monthly Income,"12,000.00"
Total Investment Amount,"1,288,368.82"
Total Investment Final Value,"3,116,476.30"
Total Investment Profit After Tax,"969,192.13"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,803.13"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"1,023,631.57"
Weighted Calculation Converged,Yes
