Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,253344.27
Extraction Timestamp,20250727_160458
Monthly Income,"12,000.00"
Total Investment Amount,"1,686,987.39"
Total Investment Final Value,"4,030,481.73"
Total Investment Profit After Tax,"1,235,371.18"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"6,074.38"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"481,012.69"
Weighted Calculation Converged,Yes
