Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,334907.36
Extraction Timestamp,20250727_160950
Monthly Income,"12,000.00"
Total Investment Amount,"2,396,127.47"
Total Investment Final Value,"7,503,259.26"
Total Investment Profit After Tax,"2,819,090.82"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"5,742.92"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"635,873.13"
Weighted Calculation Converged,Yes
