Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),168
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,445951.13
Extraction Timestamp,20250727_193521
Monthly Income,"12,000.00"
Total Investment Amount,"415,193.53"
Total Investment Final Value,"641,661.52"
Total Investment Profit After Tax,"110,281.82"
Effective Annual Return After Tax,2.72%
Weighted Monthly Payment (30 years),"8,965.14"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"600,806.05"
Weighted Calculation Converged,Yes
