Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,381733.47
Extraction Timestamp,20250727_183854
Monthly Income,"12,000.00"
Total Investment Amount,"742,926.15"
Total Investment Final Value,"1,321,693.69"
Total Investment Profit After Tax,"289,148.74"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,033.75"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"561,073.52"
Weighted Calculation Converged,Yes
