Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),180
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,429536.60
Extraction Timestamp,20250727_180131
Monthly Income,"12,000.00"
Total Investment Amount,"516,141.60"
Total Investment Final Value,"871,331.28"
Total Investment Profit After Tax,"175,728.37"
Effective Annual Return After Tax,3.07%
Weighted Monthly Payment (30 years),"8,812.14"
Weighted Cost (should be ~0),-0.76
Weighted Investment Profit,"643,857.64"
Weighted Calculation Converged,Yes
