Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,415368.10
Extraction Timestamp,20250727_162611
Monthly Income,"12,000.00"
Total Investment Amount,"823,127.13"
Total Investment Final Value,"1,676,035.64"
Total Investment Profit After Tax,"435,862.58"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,464.12"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"768,872.18"
Weighted Calculation Converged,Yes
