Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,252249.24
Extraction Timestamp,20250727_172742
Monthly Income,"12,000.00"
Total Investment Amount,"649,492.84"
Total Investment Final Value,"1,282,890.24"
Total Investment Profit After Tax,"319,691.44"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,196.75"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"654,507.42"
Weighted Calculation Converged,Yes
