Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),300
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,347612.09
Extraction Timestamp,20250727_192019
Monthly Income,"12,000.00"
Total Investment Amount,"2,085,700.79"
Total Investment Final Value,"5,565,396.18"
Total Investment Profit After Tax,"1,874,087.00"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"5,901.72"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"514,300.10"
Weighted Calculation Converged,Yes
