Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,297356.11
Extraction Timestamp,20250727_233534
Monthly Income,"12,000.00"
Total Investment Amount,"186,474.56"
Total Investment Final Value,"294,746.55"
Total Investment Profit After Tax,"52,525.15"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,021.93"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"541,524.50"
Weighted Calculation Converged,Yes
