Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,884252.82
Extraction Timestamp,20250727_183031
Monthly Income,"12,000.00"
Total Investment Amount,"1,945,516.92"
Total Investment Final Value,"6,553,532.66"
Total Investment Profit After Tax,"2,578,770.55"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,746.31"
Weighted Cost (should be ~0),-0.46
Weighted Investment Profit,"1,374,482.62"
Weighted Calculation Converged,Yes
