Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,624973.14
Extraction Timestamp,20250728_103716
Monthly Income,"12,000.00"
Total Investment Amount,"1,424,083.48"
Total Investment Final Value,"3,127,050.14"
Total Investment Profit After Tax,"890,079.28"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,968.73"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"743,916.68"
Weighted Calculation Converged,Yes
