Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,788277.77
Extraction Timestamp,20250728_095028
Monthly Income,"12,000.00"
Total Investment Amount,"2,054,724.56"
Total Investment Final Value,"5,929,015.30"
Total Investment Profit After Tax,"2,123,856.79"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,931.97"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"977,275.10"
Weighted Calculation Converged,Yes
