Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,312796.15
Extraction Timestamp,20250727_185528
Monthly Income,"12,000.00"
Total Investment Amount,"684,039.06"
Total Investment Final Value,"1,289,043.98"
Total Investment Profit After Tax,"304,134.28"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,135.92"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"619,961.23"
Weighted Calculation Converged,Yes
