Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,385871.24
Extraction Timestamp,20250727_154955
Monthly Income,"12,000.00"
Total Investment Amount,"1,106,608.02"
Total Investment Final Value,"2,699,030.50"
Total Investment Profit After Tax,"837,484.94"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"8,224.00"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"917,391.38"
Weighted Calculation Converged,Yes
