Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,475220.90
Extraction Timestamp,20250728_103432
Monthly Income,"12,000.00"
Total Investment Amount,"882,336.20"
Total Investment Final Value,"1,567,036.26"
Total Investment Profit After Tax,"343,089.16"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"8,047.49"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"565,664.48"
Weighted Calculation Converged,Yes
