Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,398826.03
Extraction Timestamp,20250727_160538
Monthly Income,"12,000.00"
Total Investment Amount,"527,485.25"
Total Investment Final Value,"1,009,362.13"
Total Investment Profit After Tax,"242,672.47"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"9,035.35"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"776,513.85"
Weighted Calculation Converged,Yes
