Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,468976.52
Extraction Timestamp,20250727_190051
Monthly Income,"12,000.00"
Total Investment Amount,"1,024,703.42"
Total Investment Final Value,"2,083,123.13"
Total Investment Profit After Tax,"542,948.96"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"8,104.89"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"711,296.40"
Weighted Calculation Converged,Yes
