Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),300
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,709478.02
Extraction Timestamp,20250727_183017
Monthly Income,"12,000.00"
Total Investment Amount,"1,592,291.45"
Total Investment Final Value,"4,138,454.90"
Total Investment Profit After Tax,"1,368,730.52"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,400.21"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"1,007,708.42"
Weighted Calculation Converged,Yes
