Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,327157.75
Extraction Timestamp,20250727_180159
Monthly Income,"12,000.00"
Total Investment Amount,"1,333,410.21"
Total Investment Final Value,"3,370,764.03"
Total Investment Profit After Tax,"1,079,207.13"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"7,541.60"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"834,589.00"
Weighted Calculation Converged,Yes
