Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,799559.13
Extraction Timestamp,20250727_182654
Monthly Income,"12,000.00"
Total Investment Amount,"1,272,932.40"
Total Investment Final Value,"2,900,672.56"
Total Investment Profit After Tax,"857,601.41"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"9,203.01"
Weighted Cost (should be ~0),0.96
Weighted Investment Profit,"1,039,068.56"
Weighted Calculation Converged,Yes
