Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,209820.48
Extraction Timestamp,20250727_172736
Monthly Income,"12,000.00"
Total Investment Amount,"557,400.26"
Total Investment Final Value,"889,463.63"
Total Investment Profit After Tax,"161,808.47"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"7,296.72"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"314,600.36"
Weighted Calculation Converged,Yes
