Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,836057.34
Extraction Timestamp,20250727_174143
Monthly Income,"12,000.00"
Total Investment Amount,"2,112,979.89"
Total Investment Final Value,"6,948,849.75"
Total Investment Profit After Tax,"2,700,365.26"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"8,227.75"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"1,207,020.40"
Weighted Calculation Converged,Yes
