Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,426474.66
Extraction Timestamp,20250727_173405
Monthly Income,"12,000.00"
Total Investment Amount,"1,349,432.86"
Total Investment Final Value,"3,860,945.34"
Total Investment Profit After Tax,"1,354,789.36"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"8,216.78"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"1,106,567.75"
Weighted Calculation Converged,Yes
