Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,748863.88
Extraction Timestamp,20250727_172435
Monthly Income,"12,000.00"
Total Investment Amount,"2,094,138.45"
Total Investment Final Value,"6,083,962.77"
Total Investment Profit After Tax,"2,188,524.17"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,713.91"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"937,861.77"
Weighted Calculation Converged,Yes
