Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,348972.78
Extraction Timestamp,20250727_183832
Monthly Income,"12,000.00"
Total Investment Amount,"577,338.50"
Total Investment Final Value,"1,114,161.63"
Total Investment Profit After Tax,"270,493.93"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"8,709.53"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"726,661.76"
Weighted Calculation Converged,Yes
