Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),228
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,675855.16
Extraction Timestamp,20250727_192124
Monthly Income,"12,000.00"
Total Investment Amount,"779,123.99"
Total Investment Final Value,"1,517,991.64"
Total Investment Profit After Tax,"377,467.04"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"9,585.04"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"956,875.90"
Weighted Calculation Converged,Yes
