Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1113228.84
Extraction Timestamp,20250728_092326
Monthly Income,"12,000.00"
Total Investment Amount,"1,272,429.76"
Total Investment Final Value,"4,925,953.64"
Total Investment Profit After Tax,"2,066,184.45"
Effective Annual Return After Tax,4.09%
Weighted Monthly Payment (30 years),"10,873.35"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"2,047,571.13"
Weighted Calculation Converged,Yes
