Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,254054.08
Extraction Timestamp,20250727_183553
Monthly Income,"12,000.00"
Total Investment Amount,"210,589.99"
Total Investment Final Value,"296,844.50"
Total Investment Profit After Tax,"41,027.02"
Effective Annual Return After Tax,2.73%
Weighted Monthly Payment (30 years),"8,330.22"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"373,409.91"
Weighted Calculation Converged,Yes
