Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,221115.21
Extraction Timestamp,20250728_105803
Monthly Income,"12,000.00"
Total Investment Amount,681.80
Total Investment Final Value,692.08
Total Investment Profit After Tax,4.46
Effective Annual Return After Tax,0.16%
Weighted Monthly Payment (30 years),"8,785.95"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"284,212.24"
Weighted Calculation Converged,Yes
