Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,105380.75
Extraction Timestamp,20250727_194254
Monthly Income,"12,000.00"
Total Investment Amount,"143,822.36"
Total Investment Final Value,"192,894.64"
Total Investment Profit After Tax,"23,001.97"
Effective Annual Return After Tax,2.85%
Weighted Monthly Payment (30 years),"7,355.73"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"152,177.60"
Weighted Calculation Converged,Yes
