Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),348
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,507410.98
Extraction Timestamp,20250727_173930
Monthly Income,"12,000.00"
Total Investment Amount,"2,415,200.27"
Total Investment Final Value,"7,708,325.39"
Total Investment Profit After Tax,"2,936,967.50"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"6,383.04"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"760,799.89"
Weighted Calculation Converged,Yes
