Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,359275.94
Extraction Timestamp,20250727_195751
Monthly Income,"12,000.00"
Total Investment Amount,"271,329.26"
Total Investment Final Value,"432,029.27"
Total Investment Profit After Tax,"78,359.86"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"9,106.11"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"600,671.46"
Weighted Calculation Converged,Yes
