Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,107268.66
Extraction Timestamp,20250727_155702
Monthly Income,"12,000.00"
Total Investment Amount,"236,334.15"
Total Investment Final Value,"342,696.20"
Total Investment Profit After Tax,"50,587.59"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,369.85"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"203,665.60"
Weighted Calculation Converged,Yes
