Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,729392.18
Extraction Timestamp,20250727_155621
Monthly Income,"12,000.00"
Total Investment Amount,"1,903,262.80"
Total Investment Final Value,"6,316,694.75"
Total Investment Profit After Tax,"2,457,687.73"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,289.68"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"1,272,736.79"
Weighted Calculation Converged,Yes
