Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,711303.06
Extraction Timestamp,20250728_085452
Monthly Income,"12,000.00"
Total Investment Amount,"1,330,175.22"
Total Investment Final Value,"3,120,346.17"
Total Investment Profit After Tax,"946,073.37"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,775.40"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"981,825.58"
Weighted Calculation Converged,Yes
