Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,683483.98
Extraction Timestamp,20250727_194358
Monthly Income,"12,000.00"
Total Investment Amount,"1,467,268.94"
Total Investment Final Value,"3,987,458.02"
Total Investment Profit After Tax,"1,360,489.53"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,699.20"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,132,730.37"
Weighted Calculation Converged,Yes
