Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,568632.56
Extraction Timestamp,20250727_232625
Monthly Income,"12,000.00"
Total Investment Amount,"1,028,359.26"
Total Investment Final Value,"2,371,191.69"
Total Investment Profit After Tax,"703,233.32"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,941.66"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"995,639.86"
Weighted Calculation Converged,Yes
