Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1059339.68
Extraction Timestamp,20250728_102625
Monthly Income,"12,000.00"
Total Investment Amount,"1,128,004.09"
Total Investment Final Value,"3,894,220.85"
Total Investment Profit After Tax,"1,540,508.62"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"10,979.65"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"1,903,995.22"
Weighted Calculation Converged,Yes
