Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,958778.75
Extraction Timestamp,20250727_183057
Monthly Income,"12,000.00"
Total Investment Amount,"2,194,615.95"
Total Investment Final Value,"6,740,184.83"
Total Investment Profit After Tax,"2,521,882.11"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,427.32"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"1,125,384.28"
Weighted Calculation Converged,Yes
