Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),252
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,433470.42
Extraction Timestamp,20250727_161038
Monthly Income,"12,000.00"
Total Investment Amount,"1,318,561.07"
Total Investment Final Value,"2,970,352.32"
Total Investment Profit After Tax,"862,751.79"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"7,544.45"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"705,438.75"
Weighted Calculation Converged,Yes
