Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,650489.87
Extraction Timestamp,20250728_110727
Monthly Income,"12,000.00"
Total Investment Amount,"708,049.86"
Total Investment Final Value,"1,443,538.63"
Total Investment Profit After Tax,"377,758.17"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,800.74"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"1,027,950.18"
Weighted Calculation Converged,Yes
