Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,537985.53
Extraction Timestamp,20250728_090153
Monthly Income,"12,000.00"
Total Investment Amount,"1,372,848.66"
Total Investment Final Value,"2,926,474.15"
Total Investment Profit After Tax,"806,616.56"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,617.70"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"651,151.72"
Weighted Calculation Converged,Yes
