Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,967426.31
Extraction Timestamp,20250728_093537
Monthly Income,"12,000.00"
Total Investment Amount,"2,089,059.54"
Total Investment Final Value,"6,555,997.66"
Total Investment Profit After Tax,"2,484,093.81"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,681.24"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"1,230,941.00"
Weighted Calculation Converged,Yes
