Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,682359.46
Extraction Timestamp,20250727_162956
Monthly Income,"12,000.00"
Total Investment Amount,"1,093,548.06"
Total Investment Final Value,"3,087,668.04"
Total Investment Profit After Tax,"1,075,478.19"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"9,649.12"
Weighted Cost (should be ~0),0.31
Weighted Investment Profit,"1,362,452.25"
Weighted Calculation Converged,Yes
