Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,506688.54
Extraction Timestamp,20250727_192145
Monthly Income,"12,000.00"
Total Investment Amount,"1,433,643.12"
Total Investment Final Value,"3,302,545.21"
Total Investment Profit After Tax,"982,006.11"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,618.62"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"734,356.93"
Weighted Calculation Converged,Yes
