Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,545484.55
Extraction Timestamp,20250727_190433
Monthly Income,"12,000.00"
Total Investment Amount,"1,706,214.11"
Total Investment Final Value,"4,258,019.08"
Total Investment Profit After Tax,"1,361,137.57"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"7,364.85"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"749,785.36"
Weighted Calculation Converged,Yes
