Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,634232.32
Extraction Timestamp,20250727_182303
Monthly Income,"12,000.00"
Total Investment Amount,"680,175.77"
Total Investment Final Value,"1,420,424.30"
Total Investment Profit After Tax,"381,138.67"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"9,870.78"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,055,824.35"
Weighted Calculation Converged,Yes
