Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,360548.08
Extraction Timestamp,20250727_191822
Monthly Income,"12,000.00"
Total Investment Amount,"1,135,385.82"
Total Investment Final Value,"2,180,617.47"
Total Investment Profit After Tax,"530,631.50"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"7,052.76"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"456,613.34"
Weighted Calculation Converged,Yes
