Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,178386.57
Extraction Timestamp,20250727_195109
Monthly Income,"12,000.00"
Total Investment Amount,"52,259.26"
Total Investment Final Value,"61,274.34"
Total Investment Profit After Tax,"4,089.86"
Effective Annual Return After Tax,1.53%
Weighted Monthly Payment (30 years),"8,117.02"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"249,651.61"
Weighted Calculation Converged,Yes
