Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1002188.56
Extraction Timestamp,20250727_192800
Monthly Income,"12,000.00"
Total Investment Amount,"1,330,319.63"
Total Investment Final Value,"4,323,457.97"
Total Investment Profit After Tax,"1,659,453.87"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"10,333.97"
Weighted Cost (should be ~0),-0.72
Weighted Investment Profit,"1,701,679.65"
Weighted Calculation Converged,Yes
