Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),300
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,672137.07
Extraction Timestamp,20250727_173713
Monthly Income,"12,000.00"
Total Investment Amount,"1,629,632.40"
Total Investment Final Value,"4,262,281.64"
Total Investment Profit After Tax,"1,415,980.37"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"8,186.00"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"970,367.59"
Weighted Calculation Converged,Yes
