Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,286021.50
Extraction Timestamp,20250727_162155
Monthly Income,"12,000.00"
Total Investment Amount,"156,907.24"
Total Investment Final Value,"261,780.56"
Total Investment Profit After Tax,"51,144.58"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"9,164.12"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"571,093.17"
Weighted Calculation Converged,Yes
