Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1144105.66
Extraction Timestamp,20250727_231506
Monthly Income,"12,000.00"
Total Investment Amount,"1,078,440.27"
Total Investment Final Value,"3,249,902.39"
Total Investment Profit After Tax,"1,193,448.64"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"11,279.17"
Weighted Cost (should be ~0),0.47
Weighted Investment Profit,"1,809,560.20"
Weighted Calculation Converged,Yes
