Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1073923.52
Extraction Timestamp,20250728_000848
Monthly Income,"12,000.00"
Total Investment Amount,"962,593.48"
Total Investment Final Value,"2,868,300.36"
Total Investment Profit After Tax,"1,042,302.22"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"11,305.67"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"1,781,407.36"
Weighted Calculation Converged,Yes
