Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,178888.12
Extraction Timestamp,20250727_160245
Monthly Income,"12,000.00"
Total Investment Amount,"638,760.52"
Total Investment Final Value,"1,100,819.41"
Total Investment Profit After Tax,"228,083.17"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,276.74"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"377,238.64"
Weighted Calculation Converged,Yes
