Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,244578.91
Extraction Timestamp,20250727_193224
Monthly Income,"12,000.00"
Total Investment Amount,"527,452.11"
Total Investment Final Value,"911,613.19"
Total Investment Profit After Tax,"189,716.07"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,970.99"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"488,548.05"
Weighted Calculation Converged,Yes
